sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim
33,9595,2750,SINDHUPALCHOWK,33,2059,,24,2002,01/05/2002,2,1,2,1,2,1,0,0,0,1,3,2,5,4,8,1,,1,1,0,0,0
33,9598,8275,SINDHUPALCHOWK,33,2056,,66,1999,22/09/1999,2,1,2,1,3,0,1,0,0,1,1,1,1,2,7,1,,2,1,1,0,0
33,9604,7265,SINDHUPALCHOWK,33,2055,,50,1999,01/02/1999,2,1,2,1,3,0,1,0,0,1,1,1,7,3,7,1,,1,1,0,0,0
33,9605,8291,SINDHUPALCHOWK,33,2059,,45,2002,29/08/2002,2,1,2,1,3,0,1,0,0,1,1,1,99,3,7,1,,1,1,0,0,0
33,9606,3531,SINDHUPALCHOWK,33,2059,,55,2002,01/05/2002,2,1,2,1,2,1,0,0,0,1,1,1,5,3,8,1,,1,1,0,0,0
33,9608,8278,SINDHUPALCHOWK,33,2057,,45,2000,09/05/2000,2,1,2,1,3,0,1,0,0,1,1,1,7,3,7,1,1,1,1,0,0,0
33,9615,7232,SINDHUPALCHOWK,33,2061,,22,2004,22/09/2004,2,1,2,1,3,0,1,0,1,1,1,1,99,3,5,1,1,1,1,0,0,0
33,9616,7245,SINDHUPALCHOWK,33,2061,,61,2004,12/08/2004,2,1,2,1,3,0,1,0,0,1,3,2,99,4,8,1,1,1,1,0,0,0
33,9617,7337,SINDHUPALCHOWK,33,2060,,54,2003,30/11/2003,2,1,2,1,2,1,0,0,0,1,3,2,5,4,8,1,,1,1,0,0,0
33,9618,3994,SINDHUPALCHOWK,33,2062,,25,2005,27/04/2005,2,1,2,1,3,0,1,0,0,1,1,1,99,5,3,15,,1,1,1,0,0
33,9619,7227,SINDHUPALCHOWK,33,2056,,34,2000,20/02/2000,2,1,2,1,3,0,1,0,0,1,1,1,99,3,4,1,1,1,1,0,0,0
33,9627,4240,SINDHUPALCHOWK,33,2058,,68,2001,26/12/2001,2,1,2,1,3,0,1,0,0,1,1,1,1,3,7,1,1,2,1,0,0,0
33,9629,7363,SINDHUPALCHOWK,33,2058,,27,2002,31/03/2002,2,1,2,1,2,1,0,0,0,1,2,2,99,3,4,1,,1,1,0,0,0
33,9630,4306,SINDHUPALCHOWK,33,2060,,19,2003,10/08/2003,2,1,2,1,2,0,1,0,0,2,1,1,99,3,4,15,1,1,1,1,1,0
33,9634,4120,SINDHUPALCHOWK,33,2059,,47,2002,27/09/2002,2,1,2,1,3,0,1,0,0,1,1,1,1,3,5,1,1,3,1,0,0,0
33,9638,8298,SINDHUPALCHOWK,33,2059,,49,2002,31/08/2002,2,1,2,1,3,0,1,0,0,1,3,2,99,4,7,1,1,1,1,0,0,0
33,9641,7200,SINDHUPALCHOWK,33,2059,,47,2002,24/09/2002,2,1,2,1,3,0,1,0,0,2,1,5,99,4,8,1,1,1,1,0,0,0
33,9650,8262,SINDHUPALCHOWK,33,2055,,24,1998,20/10/1998,2,1,2,1,3,0,1,0,0,1,4,2,99,5,4,1,,1,1,0,0,0
33,9660,4164,SINDHUPALCHOWK,33,2060,,42,2003,10/09/2003,2,1,2,1,3,0,1,0,0,1,1,1,99,3,4,19,,1,1,0,0,0
33,9662,7252,SINDHUPALCHOWK,33,2060,,39,2004,18/02/2004,2,1,2,1,3,0,1,0,0,1,3,2,1,3,7,1,,1,1,0,0,0
33,9667,7243,SINDHUPALCHOWK,33,2061,,48,2004,27/09/2004,2,1,2,1,3,0,1,0,0,1,3,2,99,4,8,1,1,1,1,0,0,0
33,9668,4175,SINDHUPALCHOWK,33,2059,,39,2002,18/05/2002,2,1,2,1,0,0,1,0,0,1,3,2,1,3,7,1,,1,1,0,0,0
33,9675,7526,SINDHUPALCHOWK,33,2056,,46,1999,26/05/1999,2,1,2,1,3,0,1,0,0,1,1,1,3,3,7,1,1,1,1,0,0,0
12,9683,5709,SIRAHA,12,2059,,44,2002,06/07/2002,1,1,2,1,2,1,0,0,0,1,6,5,5,4,7,2,,1,1,1,1,0
12,9685,6967,SIRAHA,12,2061,,22,2004,03/09/2004,1,1,2,1,2,1,0,0,0,2,6,4,99,2,3,5,,1,0,0,0,3
12,9696,5880,SIRAHA,12,2061,,27,2005,23/02/2005,1,1,2,1,0,0,1,0,0,1,6,4,1,3,4,9,,1,0,0,0,0
12,9701,5437,SIRAHA,12,2060,,43,2003,09/11/2003,1,1,2,1,2,1,0,0,0,1,6,4,5,3,4,1,,1,1,0,0,0
12,9710,5792,SIRAHA,12,2059,,51,2003,13/04/2003,1,1,2,1,3,0,1,0,0,1,6,4,1,3,7,1,,1,1,0,0,0
12,9711,5404,SIRAHA,12,2061,,56,2004,18/10/2004,1,1,2,1,2,1,0,0,0,1,6,4,1,3,7,1,,1,0,0,0,3
12,9712,6958,SIRAHA,12,2061,,29,2004,03/09/2004,1,1,2,1,2,1,0,0,0,1,6,5,99,3,3,4,,1,0,0,0,3
12,9713,5366,SIRAHA,12,2059,,59,2002,22/10/2002,1,1,2,1,2,1,0,0,0,1,6,4,7,2,2,1,,1,0,0,0,0
12,9714,5408,SIRAHA,12,2061,,23,2004,18/10/2004,1,1,2,1,2,1,0,0,0,1,19,9,99,5,9,17,,1,1,0,0,2
12,9722,7766,SIRAHA,12,2061,,19,2004,17/11/2004,1,1,2,1,2,1,0,0,0,2,6,4,5,3,5,15,,1,1,0,0,0
12,9732,5810,SIRAHA,12,2057,,45,2001,23/01/2001,1,1,2,1,3,0,1,0,0,1,6,4,7,3,5,1,,1,1,0,0,0
12,9742,5899,SIRAHA,12,2059,,32,2002,17/09/2002,1,1,2,1,3,0,1,0,0,1,6,5,99,4,8,19,,2,0,0,0,0
12,9744,5412,SIRAHA,12,2061,,55,2005,23/01/2005,1,1,2,1,2,1,0,0,0,1,6,4,5,3,6,1,,1,1,0,0,0
12,9745,6985,SIRAHA,12,2059,,45,2002,07/05/2002,1,1,2,1,2,1,0,0,0,1,6,9,5,3,8,1,,1,1,0,0,0
12,9747,7759,SIRAHA,12,2060,,30,2004,18/03/2004,1,1,2,1,2,1,0,0,0,1,6,4,5,4,4,1,,2,1,0,0,0
12,9753,5894,SIRAHA,12,2061,,39,2005,24/03/2005,1,1,2,1,0,0,1,0,0,1,6,4,1,3,4,1,,1,1,0,0,0
12,9755,5466,SIRAHA,12,2058,,36,2002,15/02/2002,1,1,2,1,2,1,0,0,0,1,6,5,5,4,6,2,,2,1,0,0,0
12,9757,5777,SIRAHA,12,2059,,22,2002,24/07/2002,1,1,2,1,2,1,0,0,0,1,6,4,1,3,4,1,,1,0,0,0,0
12,9762,5460,SIRAHA,12,2060,,29,2003,03/12/2003,1,1,2,1,2,1,0,0,0,1,6,4,5,4,5,1,,1,1,0,0,0
12,9773,5681,SIRAHA,12,2059,,20,2002,21/10/2002,1,1,2,1,2,1,0,0,0,1,6,5,5,3,4,8,,1,1,0,0,0
12,9778,7760,SIRAHA,12,2061,,61,2004,19/09/2004,1,1,2,1,2,0,1,0,0,1,6,4,7,4,5,1,1,1,1,0,0,0
12,9779,5714,SIRAHA,12,2060,,34,2004,30/07/2004,1,1,2,1,2,1,0,0,0,1,6,4,5,3,4,1,,1,1,0,0,0
12,9783,6961,SIRAHA,12,2061,,45,2004,03/09/2004,1,1,2,1,2,1,0,0,0,1,6,5,99,5,9,2,,2,1,0,0,3
12,9791,7001,SIRAHA,12,2058,,23,2002,12/04/2002,1,1,2,1,3,0,1,0,0,1,20,4,7,2,4,1,,1,1,0,0,3
12,9794,6997,SIRAHA,12,,,45,2002,16/08/2002,1,1,2,1,2,1,0,0,0,1,6,5,5,4,7,2,,1,1,0,0,0
12,9801,5821,SIRAHA,12,2062,,26,2005,24/07/2005,1,1,2,1,3,0,1,0,0,2,6,5,5,3,5,1,1,1,0,0,0,0
12,9807,5806,SIRAHA,12,2057,,31,2001,10/04/2001,1,1,2,1,3,0,1,0,0,1,6,4,99,3,4,5,,1,0,0,0,0
12,9808,7000,SIRAHA,12,2058,,48,2002,12/04/2002,1,1,2,1,3,0,1,0,0,1,6,4,7,2,5,9,,1,1,0,0,3
12,9810,5692,SIRAHA,12,2058,,32,2001,04/12/2001,1,1,2,1,2,1,0,0,0,1,6,4,5,3,4,1,,1,1,0,0,0
12,9812,5768,SIRAHA,12,2061,,31,2004,29/10/2004,1,1,2,1,2,1,0,0,0,1,6,4,5,4,4,1,,1,1,0,0,3
12,9813,5772,SIRAHA,12,2061,,35,2004,29/10/2004,1,1,2,1,2,1,0,0,0,1,6,4,5,4,4,1,,1,1,0,0,3
12,9823,5385,SIRAHA,12,2059,,41,2002,29/05/2002,1,1,2,1,2,1,0,0,0,1,6,4,5,3,5,1,,1,1,0,0,0
12,9826,5872,SIRAHA,12,2061,,28,2004,30/04/2004,1,1,2,1,3,0,1,0,0,1,6,2,6,3,6,17,1,2,1,0,0,0
12,9829,6971,SIRAHA,12,2061,,23,2005,16/01/2005,1,1,2,1,2,1,0,0,0,1,6,9,5,3,3,1,,1,1,0,0,0
12,9834,5726,SIRAHA,12,2058,,40,2002,05/03/2002,1,1,2,1,2,1,0,0,0,1,6,5,5,4,7,2,,2,1,1,1,0
12,9859,5360,SIRAHA,12,2059,,50,2002,17/08/2002,1,1,2,1,2,1,0,0,0,1,6,4,5,2,3,9,,1,1,0,0,0
12,9860,6993,SIRAHA,12,,,43,2002,16/08/2002,1,1,2,1,2,1,0,0,0,1,6,7,99,3,4,4,,1,0,0,0,0
12,9874,5904,SIRAHA,12,2058,,55,2001,12/07/2001,1,1,2,1,0,0,1,0,0,1,6,4,1,2,6,1,,1,0,0,0,0
12,9881,5814,SIRAHA,12,2060,,31,2005,25/01/2005,1,1,2,1,3,0,1,0,0,1,6,4,99,4,5,1,1,2,1,0,0,0
12,9883,5795,SIRAHA,12,2059,,41,2003,13/04/2003,1,1,2,1,3,0,1,0,0,1,6,4,7,3,5,1,,1,1,0,0,0
15,9895,9143,OKHALDHUNGA,21,2061,,30,2004,16/10/2004,1,2,1,1,2,1,0,0,1,1,1,1,5,4,3,9,,1,1,0,0,0
15,9898,4545,OKHALDHUNGA,15,2060,,26,2003,21/06/2003,1,2,2,1,2,1,0,0,0,1,1,2,5,4,5,9,,1,1,0,0,0
15,9936,4472,OKHALDHUNGA,15,2058,,17,2001,24/12/2001,1,2,2,1,2,1,0,0,1,2,1,1,5,4,4,15,,1,1,0,0,0
15,9942,4822,OKHALDHUNGA,15,2059,0,52,2002,01/10/2002,1,2,2,1,0,1,0,0,0,1,1,1,99,2,5,1,,1,0,0,0,0
15,9947,4570,OKHALDHUNGA,15,2058,,64,2002,09/04/2002,1,2,2,1,0,1,0,0,0,1,4,2,99,5,9,1,,1,1,0,0,0
15,9959,4734,OKHALDHUNGA,15,2056,,50,1999,29/07/1999,1,2,2,1,3,0,1,0,1,1,1,1,99,3,6,1,1,1,1,0,0,0
15,9968,4521,OKHALDHUNGA,15,2059,,21,2002,24/12/2002,1,2,2,1,2,1,0,0,1,2,1,1,5,4,4,15,,1,1,0,0,0
15,9980,4474,OKHALDHUNGA,15,2059,,21,2003,02/01/2003,1,2,2,1,2,1,0,0,0,2,2,2,99,2,4,17,,2,1,0,0,0
15,9984,4459,OKHALDHUNGA,15,2059,0,33,2002,22/06/2002,1,2,2,1,2,1,0,0,1,1,3,2,99,4,8,1,,1,1,0,0,0
15,9985,4707,OKHALDHUNGA,15,2058,0,,2001,04/05/2001,1,2,2,1,0,0,1,0,1,2,19,2,99,3,7,1,,1,0,0,0,0
15,9986,5342,OKHALDHUNGA,22,2057,,33,2000,16/11/2000,1,2,0,1,2,1,0,0,0,1,1,1,5,3,3,9,,1,1,0,0,0
15,10004,10220,OKHALDHUNGA,21,2057,,20,2000,16/11/2000,1,2,1,1,2,1,0,0,0,2,1,1,5,4,4,9,,1,1,0,0,0
57,10025,912,SURKHET,57,2059,,31,2002,09/06/2002,4,2,2,1,2,1,0,0,0,1,1,5,5,5,8,9,,1,1,0,0,0
57,10026,1426,SURKHET,57,2059,,31,2002,03/05/2002,4,2,2,1,3,0,1,0,0,1,1,1,99,5,3,4,1,1,1,0,0,0
57,10032,3005,SURKHET,53,2056,,20,2000,03/04/2000,4,2,1,1,2,1,0,0,0,2,1,1,5,3,4,9,,1,1,0,0,0
57,10039,509,SURKHET,57,2059,,51,2002,16/05/2002,4,2,2,1,2,1,0,0,0,1,1,5,5,4,6,9,,1,1,1,1,0
57,10047,443,SURKHET,57,2059,,17,2002,27/12/2002,4,2,2,1,2,1,0,0,0,2,1,1,99,4,4,15,,1,1,0,0,0
57,10050,602,SURKHET,57,2060,,27,2003,13/12/2003,4,2,2,1,2,1,0,0,1,2,1,1,5,5,4,9,,1,1,0,0,0
57,10053,1776,SURKHET,57,2059,,33,2002,10/09/2002,4,2,2,1,3,0,1,0,0,1,1,1,99,5,6,19,1,1,1,0,0,0
57,10062,1778,SURKHET,57,2061,,57,2004,05/05/2004,4,2,2,1,3,0,1,0,0,1,1,1,3,5,9,9,,1,1,0,0,0
57,10068,687,SURKHET,57,2059,,49,2003,12/03/2003,4,2,2,1,2,1,0,0,0,1,1,5,5,4,8,9,,1,1,0,0,0
57,10069,1303,SURKHET,57,2063,,35,2006,10/06/2006,4,2,2,1,3,0,1,0,0,1,1,1,99,3,6,1,,1,0,0,0,0
57,10071,11323,SURKHET,56,2059,,59,2002,22/10/2002,4,2,1,1,3,0,1,0,0,1,1,2,99,2,8,1,,1,0,1,0,0
57,10090,829,SURKHET,57,2058,,22,2002,21/02/2002,4,2,2,1,2,1,0,0,0,1,1,2,99,4,5,19,,1,1,0,0,0
